   SAO; m(vis); RA(deg); DEC(deg); RAchange(deg/yr); DECchange(deg/yr)
164713;5.2;328.324159;-13.5518106;0.00008988;0.00000333
164861;4.4;331.6094188;-13.86966879;0.00001218;-0.00001556
164888;5.7;332.2459935;-18.51972029;0.00000084;-0.00000333
164910;5.4;332.6563231;-11.56496815;0.00000924;0.0000025
164974;5.5;334.2006151;-12.83145744;0.0000042;0.00000167
165044;5.9;336.1128286;-13.52949675;0.00001428;0.00000278
165134;4.9;337.6618996;-10.67797875;0.00000084;-0.00000833
165252;4.9;340.8970216;-18.83038442;-0.00000798;-0.00000778
165293;5.4;341.8881971;-19.61331835;-0.00002982;-0.00005611
165298;5.7;341.9283558;-14.05644966;0.00000924;-0.0000025
165321;4.2;342.3980851;-13.59259375;-0.00000336;-0.00001
165359;5.9;343.3697605;-11.61654297;0.00000714;0.00000028
165375;3.5;343.6627019;-15.82082512;-0.00001134;-0.00000694
165376;5.7;343.6895272;-16.27201981;-0.00006468;-0.000025
165625;5.3;349.7780081;-13.45888254;0.00008568;-0.00002805
165658;5.3;350.6635044;-15.03924681;0.00003234;0.00000528
165804;5.7;354.4149601;-13.06028254;0.0000105;0.00000667
165818;5.2;354.9464101;-14.22176065;0.00001638;-0.00001028
165834;5.6;355.3938313;-18.02712022;-0.00001134;-0.00001972
165836;5;355.4409606;-17.81645617;0.00000462;0.00000111
165841;5.4;355.6162771;-15.44766674;0.00000714;-0.00000222
165842;4.6;355.6806982;-14.54491927;0.00002856;-0.00001861
165849;5.8;355.9562521;-15.28432788;0.00000924;-0.00000694
165854;5.3;356.0504773;-18.2768984;0.00000882;-0.00000056
165867;5.7;356.5039982;-18.67795926;0.00003948;0.00000833
165880;5.9;356.8163399;-11.91086519;-0.00001386;-0.00002389
165915;5.9;357.6387948;-14.40184708;0.0000105;-0.00000944
165918;5.3;357.838807;-18.90903436;0.0000063;0
165933;6;358.1249279;-14.25107719;-0.0000294;0
166066;5.9;1.94483832;-22.50890541;0.00001596;-0.00001222
166083;5.5;2.33747154;-27.98782947;0.00002268;-0.00000111
166103;5.6;2.89353015;-27.79979038;0.00000378;0.00000417
166207;5.4;5.38015182;-28.98154376;0.0000126;-0.00002055
166210;5.2;5.44309355;-20.05780713;0.00002142;-0.00000139
166282;6;6.81103593;-25.54721746;0.00000882;-0.000005
166318;5.2;7.59444828;-23.78766402;-0.00000714;0.00000417
166367;5.6;8.42111552;-29.55843569;-0.00000756;-0.00000944
166418;5.7;9.33614893;-24.76729214;0.00042882;-0.00000333
166528;5.3;11.1848873;-22.00614107;-0.00001974;0.00002305
166555;5.6;11.54904565;-22.52201928;0.0000609;-0.00000139
166585;5.5;12.00446246;-21.72253259;0.0000084;-0.00000306
166647;5.6;13.16910903;-24.00584757;0.0000105;0.00000972
166716;4.4;14.65143045;-29.35757151;0.00000588;0
167086;5.1;22.4005539;-21.62933524;0.0000168;0.00000167
167093;6;22.5953705;-26.20787299;0.00001386;0.00000056
167198;5.7;24.71547152;-21.27544086;0.0000357;0.00001
167275;5.4;26.41156758;-25.05267277;0.00004956;-0.00001667
167416;5.2;29.16745602;-22.52674962;0.0000189;-0.00000667
167466;5.7;29.94216056;-20.8244851;0.00000252;0.00000528
167471;4.2;30.0012818;-21.07784942;0.00004032;-0.00000667
167532;4.7;31.1227239;-29.29689927;0.0000042;0.00000167
167637;6;33.25381998;-21.00031559;0.00001512;0.00000972
167736;5.4;35.63571697;-23.81643338;0.00006132;-0.00001667
167795;6;36.64651744;-20.04264609;0.0000231;0.00002778
167882;5;38.46106397;-28.23255472;-0.0000063;-0.00000333
168082;5.4;42.47567754;-27.94177396;0.00001512;0.00000806
168094;4.8;42.75963209;-21.00406045;-0.0000147;-0.00000583
168183;5.4;44.34884913;-23.86196979;0.00003024;-0.00000833
168191;6;44.52361163;-23.60609706;0.00001848;0.00001389
168209;5.6;44.9006243;-25.27409812;0.00005586;0.00002417
168238;5.9;45.40671638;-28.09126271;0.00008652;-0.00011777
168249;4.2;45.59800357;-23.6244363;-0.00004368;-0.00001472
168373;4;48.01780058;-28.98705504;0.00010878;0.00017777
168449;6;49.51180518;-28.79699341;0.00005922;-0.00000417
168452;5;49.59225536;-22.51126657;0.00000546;0.00000333
168460;4;49.87919272;-21.75785488;0.00001554;0.00000917
168462;6;49.89516794;-24.12299456;0.00000042;-0.00000667
168482;5.7;50.35015962;-23.63526979;-0.0000063;-0.00000806
168544;6;51.59378501;-27.31755684;0.00000252;0.00001361
168634;4.3;53.44694833;-21.63288529;0.00001344;-0.00000722
168820;5.9;56.61420802;-29.33795744;0.00000126;0.00000333
168827;4.3;56.71199533;-23.24969713;-0.00004872;-0.00014666
168836;5;56.91509978;-23.87470837;0.00001302;0.00001333
168925;4.8;58.42765446;-24.61255852;0.00000714;-0.00000444
169017;4.7;59.98107997;-24.01641979;0.00000294;0.0000025
169110;5.6;61.40599271;-27.65178502;0.00006426;0.00002639
169206;5.8;62.90051011;-20.35653254;0.00001008;0.00001028
169354;5.3;65.16259814;-20.63965171;0.00000798;-0.00000306
169368;5.9;65.38049005;-25.72843949;0.0000147;-0.00001389
169391;6;65.7738028;-24.89230068;0.00000588;-0.00000528
169570;4.6;68.37764137;-29.76661367;-0.00003276;-0.00007639
169650;5.6;70.02842906;-24.48237273;-0.00002016;0.00000528
169727;6;71.26734645;-21.28360207;0.00000546;-0.00000694
169752;6;71.60749214;-28.08753218;0.00000168;0.00000389
169981;5;75.35656431;-20.05187931;0.00001008;-0.00000417
169997;5;75.54095595;-26.2751457;0.0000273;-0.00002222
170010;5.8;75.68730604;-22.79488307;0.00001806;0.00000639
170029;5.5;75.97193152;-24.38788393;0.00000714;-0.00000778
170050;5.9;76.31734383;-26.15249831;0.0000021;-0.00001806
170051;3.3;76.36521505;-22.37099671;0.00000714;-0.00001972
170238;5;78.85146144;-26.94320958;0.00000294;-0.000005
170311;5.8;79.84881172;-27.36896836;0.00000042;-0.00000333
170327;4.7;80.1119994;-21.23956051;0.00000168;0
170351;5.5;80.44262883;-24.77298676;-0.00000756;-0.00000361
170457;3;82.06138357;-20.75952942;-0.00000084;-0.000025
170506;5.5;82.78170465;-20.86373501;0.00000168;-0.00001222
170601;6;84.31889654;-27.87138492;0.0000042;-0.00001694
170613;5.3;84.4359679;-28.68945492;-0.00001092;0.00001444
170715;5.9;85.55805973;-22.37353836;-0.00000126;0.000005
170759;3.8;86.11586815;-22.44844115;-0.0000882;-0.00010305
170836;6;86.76949749;-28.63905754;0.0000021;0.00000167
170892;5.8;87.47296444;-22.97175807;-0.0000042;0.00000694
170926;3.9;87.83036475;-20.87917394;0.00006804;-0.00018055
171034;6;89.05949029;-22.84022468;0.00003612;0.00000583
171138;5.9;90.30477784;-25.41762869;-0.00000126;-0.00000389
171180;5.2;90.81470759;-26.28437319;0.00001764;0.00002555
171222;6;91.44033247;-24.19570293;0.00000756;-0.000005
171231;5.7;91.52306588;-29.7586106;0.00000378;-0.00001111
171236;5.5;91.63340785;-23.11069179;-0.00000672;-0.00000639
171293;5.5;92.24115815;-22.42743021;0.00000126;-0.00001167
171317;5.7;92.44954985;-22.77418611;0.00002436;0.00001861
171339;5.8;92.6441791;-27.15405984;-0.00000504;-0.00001278
171356;6;92.80640414;-26.48219267;-0.00000546;0.00000083
171458;5.7;93.78507083;-20.27223781;0.00000126;0.00000833
171502;6;94.26478794;-22.71503336;0.00003612;-0.00006972
171549;5.7;94.74569623;-20.92599893;-0.00000252;-0.0000025
171688;5.7;95.98265525;-25.57744787;-0.00000252;-0.00000861
171774;6;96.79690535;-25.85662051;-0.00005796;-0.00006055
171866;5.8;97.69321391;-27.76991807;0.00000126;-0.00000139
171895;4.4;97.96396407;-23.41833644;-0.00000168;0.00000333
171982;4.5;98.76401856;-22.96486081;0.00000294;0.00000417
172102;5.9;99.90124393;-23.69547221;0.0000042;-0.00000056
172318;6;101.7562614;-21.01542679;-0.0000042;0.00000139
172520;4.7;103.3871164;-20.22422393;-0.0000021;0.00000139
172524;6;103.3911661;-28.53974902;0.00008736;-0.00012194
172542;4.1;103.5329869;-24.18398365;-0.0000021;0.00000361
172569;5.8;103.7613164;-20.40470455;-0.00000084;-0.00000111
172579;4.6;103.9058623;-20.13644905;0.00001386;0.00001194
172588;5.3;103.9451162;-22.94141078;-0.00000504;0.00000083
172644;5.4;104.391333;-24.63065598;-0.00001764;0.00002944
172669;5.7;104.6494747;-25.41395087;-0.00000336;0.00000417
172676;1.6;104.6565415;-28.97206875;0.0000021;0.00000111
172763;5.8;105.2746377;-25.2152645;-0.00000252;0.00000583
172797;3.7;105.4298669;-27.93487669;-0.00000126;0.00000111
172839;3.1;105.7561837;-23.83337804;-0.00000084;0.00000028
173002;5.8;106.8440465;-23.84022546;-0.00000168;0.00000639
173047;2;107.0978548;-26.39319854;-0.00000126;0.00000139
173101;5.8;107.4289925;-25.23105924;-0.00000378;0.00000167
173122;5.5;107.580659;-27.49134016;-0.00000126;0.0000025
173168;5.7;107.9231137;-20.88278529;-0.00000546;0.00000861
173193;5.9;108.0507888;-25.94252869;-0.00000294;0.00000306
173244;5.9;108.4012306;-27.35631802;-0.00000798;0.00000167
173264;4.7;108.5632511;-26.35238445;-0.00000294;0.00000194
173282;3.8;108.7028597;-26.77274311;-0.00000252;0.00000167
173283;5.8;108.7129014;-27.03807079;-0.00001554;-0.00000833
173349;4.8;109.1532431;-23.31562226;-0.00000336;0.00000083
173360;4.8;109.1457265;-27.88116818;-0.00000378;0.00001139
173444;4.9;109.6681599;-24.55883397;-0.0000021;0.00000028
173446;4.4;109.6768895;-24.95422828;-0.00000294;0.00000306
173453;5.4;109.713364;-26.58588718;-0.00000546;0.00000222
173522;5.8;110.2291729;-26.96349573;0.00000294;0.00000528
173622;5.1;110.8714313;-27.83405441;0.00001428;0.00000139
173651;2.4;111.02379;-29.30314909;-0.00000084;0.00000111
173691;5.9;111.3330693;-21.98269105;-0.00000294;0.00000083
173697;5.9;111.3548732;-25.21764801;-0.0000063;0.00000139
173752;5.5;111.7477276;-23.08601392;-0.00000378;0.00000111
173778;5.7;111.9288442;-22.85966113;-0.00000168;-0.00000472
173799;5.5;111.9966068;-29.15580779;-0.00000168;0.00000222
173864;4.8;112.4642734;-23.02455272;-0.00000126;-0.00000167
173987;5.7;113.2905447;-24.71087812;-0.00000336;0.00000361
174009;4.5;113.5132489;-22.29622168;-0.00001218;0.00001167
174019;5.9;113.5773446;-23.47358334;-0.00002898;0.00000056
174020;6;113.5795866;-23.47484728;-0.00003402;-0.00000278
174033;5.9;113.6452613;-27.01205678;-0.0000126;0.00002194
174058;4.5;113.8450575;-28.36945731;-0.00002352;-0.00000528
174175;4.6;114.575045;-25.36485925;-0.0000021;-0.00000194
174198;4.5;114.705633;-26.80180411;-0.00000546;0.00000528
174199;4.6;114.7075077;-26.80371264;-0.00000924;0.00000778
174356;5.8;115.7005121;-26.35125114;-0.00000168;-0.0000075
174391;4.8;115.8849329;-28.41106036;-0.00000462;0.00000694
174400;4.1;115.9518625;-28.95499346;-0.0000021;-0.00000056
174433;5.5;116.141625;-24.67383925;-0.00000924;0.00000444
174533;5.8;116.8021711;-22.51963291;-0.0000042;0.00000194
174558;4.6;117.0215292;-25.93716466;-0.00000294;0.00000167
174592;5.3;117.256996;-24.91213363;-0.00000924;0.00000528
174601;3.5;117.3236127;-24.85979792;-0.00000084;-0.00000028
174679;5.8;117.9288586;-21.17389093;-0.00001848;0.00000694
174852;4.4;119.2147511;-22.88015011;-0.00000882;0.00000222
174932;5.2;119.7738137;-23.31046391;-0.00000378;0.00000028
175206;5.3;121.8250269;-20.55459323;-0.00000462;-0.00000194
175217;2.9;121.8860601;-24.30423378;-0.00002562;0.00001417
175709;5.9;125.7079867;-26.34818696;-0.0000021;0.00000222
175777;5.6;126.2295785;-23.15349462;-0.0000126;0.00001167
175783;5.5;126.2656158;-24.04621131;-0.00000882;0.00000722
175792;6;126.3297161;-21.04584914;-0.00000546;0.00001694
176131;5.9;128.8698709;-26.84356817;-0.00000672;0.00000389
176189;5.2;129.4674627;-26.25504806;-0.00000546;-0.00000333
176226;5.1;129.7834421;-22.66184395;-0.0000714;0.00012139
176253;5;129.9272214;-29.56122714;-0.00000462;-0.00002694
176439;6;131.4554803;-25.38757589;-0.00000882;0.00000889
176546;6;132.5092807;-29.46297172;-0.00000462;0.00000194
176554;6;132.5901268;-28.61816291;-0.00000672;-0.00000611
176559;4.2;132.6331393;-27.70992937;-0.00004074;0.00002389
176697;4.9;133.8814727;-27.68199881;0.0000252;-0.00002833
177002;4.8;137.0121238;-25.8583646;0.00001302;0.00000222
177322;4.9;140.3734168;-25.96544529;-0.00000252;-0.00000194
177374;4.9;140.8007255;-28.83384664;-0.00004326;0.00000556
177461;6;141.6867048;-28.78760779;-0.0000084;-0.00000028
177469;4.9;141.8267007;-22.34379439;0.0000546;-0.00004472
177521;6;142.3027383;-20.7487326;-0.00000504;0.00000611
177546;5.7;142.4770717;-26.58962058;-0.00000714;0.00000056
177642;5.2;143.3018802;-21.11578267;-0.00000714;0.00000389
177649;5.8;143.3591594;-22.86377211;-0.0000147;0.00001667
177748;5.9;144.2508184;-25.29660334;-0.00001932;0.00001194
177840;4.7;145.3209017;-23.59168889;-0.0000084;-0.00000111
177866;5;145.5602102;-23.91565023;-0.00012096;0.00007222
177908;5;146.0505437;-27.7695571;-0.0000147;0.00000944
178158;5;148.5513197;-25.93212893;-0.00005754;0.00001889
178367;5.8;151.0873997;-24.28559202;-0.00003486;0.00000611
178644;5.6;154.5316972;-28.99201857;-0.0000042;0.00000333
178888;5.8;157.3708187;-29.66370239;-0.0000189;0.00000417
178938;6;157.9526317;-28.23752399;-0.0000273;-0.00000444
178979;5.3;158.503736;-23.74518376;-0.00000294;0.00000583
179041;5.1;159.307411;-27.41280996;-0.00003276;0.00000472
179278;6;162.9057539;-21.25068277;0.00000252;-0.00000556
179514;5.1;166.3330592;-27.29351552;-0.00005922;0
179522;5.7;166.4898681;-27.28783751;0.00001092;-0.00000389
179577;5.5;167.1831639;-28.08059079;-0.00002562;-0.00000444
179624;4.5;167.9146141;-22.82580562;0.00000084;-0.00002694
179935;5.7;172.410749;-24.46327833;-0.00001512;0.00001194
179967;5.9;173.0670787;-29.26346602;-0.00000462;0.00003833
179968;5.8;173.0681662;-29.26107163;-0.00000924;0.00004028
180208;5.5;177.1879428;-26.74983453;-0.00001008;-0.00000278
180288;5.5;178.6773803;-25.71375343;0.00001554;0.00002333
180505;4.2;182.1032612;-24.7289114;0.00002646;-0.00001111
180531;3.2;182.5312654;-22.61973325;-0.00002142;0.00000417
180546;5.4;182.7661238;-23.60237513;-0.00001932;-0.00000444
180602;6;183.7483159;-20.84426017;0.00000042;0.00000111
180700;5.3;185.1405202;-22.21593021;-0.00002898;-0.00000778
180747;5.8;185.8399414;-24.84043653;-0.00000588;-0.00000278
180850;5.9;187.5728798;-23.6965889;-0.0000063;-0.00000083
180915;2.8;188.5969048;-23.39673592;0.00000084;-0.00001472
180965;5.4;189.4260804;-27.13897615;0.00002394;-0.00002528
181063;5.7;191.0022352;-28.32392376;-0.00000924;-0.00000972
181114;5.8;192.1098644;-27.59743193;-0.0000441;-0.0000175
181357;5.7;195.9420865;-20.58308242;0.00004242;0.000005
181410;5.1;197.2637207;-23.11808868;-0.00000672;-0.00001056
181543;3.3;199.7305129;-23.17157202;0.00002016;-0.00001222
181695;3.5;202.4283555;-23.28127801;-0.0000168;0.00000444
181737;5.7;203.1494604;-28.69296028;-0.00003276;-0.0000075
181790;5.5;204.2018147;-26.49504011;-0.00002856;0.00000583
181825;5.8;204.6752774;-29.56080487;-0.0000252;-0.00001917
181931;5.8;206.403753;-26.11608683;-0.00002226;-0.00000278
182134;5.2;209.6298875;-24.97218936;-0.00001512;-0.0000075
182152;5.8;210.0004625;-25.0104452;-0.00006174;-0.00002555
182182;5.7;210.5949213;-27.42996261;-0.0000105;-0.00000222
182244;3.5;211.5929671;-26.68239279;0.00001344;-0.00003889
182349;5.3;213.1918471;-27.26121559;-0.00000378;-0.00000944
182374;6;213.7555306;-29.2819634;-0.00000966;-0.00000417
182433;5.9;214.7532516;-25.81566777;-0.0001155;0.00009722
182483;4.9;215.7743522;-27.75394858;-0.0000609;-0.00003111
182517;5.4;216.2026772;-24.80637818;-0.00001722;-0.000005
182570;5;217.0434902;-29.4916242;-0.00000798;-0.00000611
182795;5.8;220.8066623;-24.99762011;-0.00000588;-0.00000028
182855;5.2;221.5003168;-25.44313391;-0.00004662;-0.00002861
182857;5.9;221.5282124;-23.15295547;0.00000672;-0.00001556
182875;5.7;221.8440165;-25.6243674;-0.00000252;-0.00000444
182882;5.4;221.9368208;-26.08745383;0.00001302;-0.00000139
182883;5.8;221.9897169;-26.64627925;-0.00000378;-0.00000306
182898;5.8;222.3281002;-24.25160587;-0.00000714;-0.00000083
182911;4.6;222.5721877;-27.96039624;-0.00007644;-0.00001639
182983;5.4;223.5839594;-24.64218389;-0.00000294;-0.0000075
183040;6;224.3669758;-21.41560185;0.00031542;-0.0004811
183058;5.7;224.6636013;-27.65728197;-0.00001344;-0.00000278
183099;5.9;225.5271642;-28.06072405;0.00002982;-0.00001028
183139;3.4;226.0176432;-25.28199234;-0.00002268;-0.00001194
183237;5.9;227.5776519;-26.33270678;-0.00001008;-0.00000278
183285;6;228.472111;-26.19351752;-0.00000504;0
183328;5.7;229.0959402;-22.39944408;-0.0000105;0.00000111
183346;4.4;229.4576738;-30.1487079;-0.00000336;-0.00000194
183580;5.2;233.6555583;-28.04694899;0.0000042;-0.00000917
183619;3.8;234.2561919;-28.13508769;-0.00000294;0.00000028
183631;6;234.3688211;-26.27991501;-0.00000336;-0.00000639
183637;5.8;234.4504505;-23.14171632;-0.00000672;-0.00002222
183646;5.9;234.5680547;-21.01624096;0.00002058;-0.00001667
183649;3.8;234.6641924;-29.777866;-0.00000504;-0.00000833
183686;5.1;235.0703509;-23.81819466;-0.00000546;-0.00000417
183854;4.8;237.7446851;-25.75132057;-0.00000588;-0.00000667
183895;5.1;238.3336934;-20.16709028;-0.00000294;-0.00000667
183896;4.7;238.4030809;-25.32720617;-0.00000504;-0.00000694
183900;5.4;238.4743855;-24.53315571;-0.00000714;-0.00000639
183901;5.4;238.4827478;-23.97811125;-0.00000462;-0.00000694
183907;6;238.6251353;-27.33859586;-0.00000798;-0.00000639
183914;5.9;238.6647021;-25.24370614;-0.00000378;-0.00000611
183931;5.6;238.8753106;-26.26591764;-0.00001428;-0.00000583
183957;4;239.2214436;-29.21392177;-0.00000294;-0.000005
183972;5.9;239.4184438;-20.98296012;-0.00000504;-0.000005
183982;5.4;239.6452773;-24.83134769;-0.0000042;-0.000005
183987;3;239.7131023;-26.11406773;-0.00000336;-0.00000667
184014;2.5;240.0835065;-22.6216773;-0.00000294;-0.00000611
184068;5.1;240.8358777;-25.86528994;-0.00002226;-0.00001056
184113;5.9;241.5265362;-23.60640302;-0.00000378;-0.00000778
184123;4.1;241.701945;-20.66916879;-0.00000252;-0.00000583
184135;4.6;241.851428;-20.86861031;0.0000126;-0.00001056
184144;5.6;242.0318863;-26.32665921;0.0000336;-0.00000083
184164;5.8;242.1821743;-23.68538357;-0.00000378;-0.00000611
184197;5.2;242.758487;-29.4162659;-0.00002982;-0.00002417
184217;5.7;243.0664284;-28.41739098;-0.00001008;-0.00001194
184221;4.7;243.0758622;-27.92643243;-0.0000042;-0.00000694
184301;4.9;244.5746206;-28.61416309;-0.00000966;-0.00002889
184329;4.8;245.1592125;-24.16953365;-0.00000084;-0.00000639
184336;3.1;245.2972335;-25.59282033;-0.00000336;-0.00000556
184369;5.9;246.1655296;-29.7046941;0.000021;-0.00002222
184381;5.9;246.3961337;-23.44611401;-0.0000021;-0.00000472
184382;5.2;246.3965795;-23.44714992;0.00000084;-0.000005
184415;1.1;247.3519595;-26.43200098;-0.00000252;-0.00000583
184429;4.9;247.551947;-25.11513093;-0.00000252;-0.00000583
184450;4.6;248.0339468;-21.46641349;0.00000378;0.00001028
184481;2.9;248.9707268;-28.21605468;-0.00000294;-0.00000639
184602;6;251.2508023;-28.50966013;-0.00000882;0.00000028
184754;5.9;253.3550324;-20.41551283;-0.0000147;-0.00000806
184822;5.6;254.2001076;-23.15013308;-0.00000126;0.00000028
184892;5.9;254.9901869;-25.09200348;-0.00000168;-0.00000167
184897;5.8;255.0395913;-24.98910595;0.0000189;-0.00001583
185198;5.3;258.8369553;-26.60127053;-0.00015372;-0.00031471
185199;5.3;258.8376594;-26.602782;-0.00014364;-0.00031721
185238;5.4;259.5029135;-24.28699462;-0.00001638;-0.0000025
185296;4.5;260.2510391;-21.11285486;0.00006972;-0.00005722
185320;3.4;260.5025304;-24.9995143;-0.00000126;-0.00000528
185350;5.4;260.8400806;-28.14299337;0.00000126;-0.00000861
185367;6;261.175131;-21.44160212;-0.0000063;-0.00000778
185401;4.3;261.5926936;-24.17527526;0;-0.00003167
185412;4.4;261.8387768;-29.86707155;0.0000063;-0.00003861
185417;5.9;261.9064437;-29.7244772;-0.00000252;-0.00000722
185470;4.9;262.8540647;-23.96270326;0.00000126;-0.00000722
185474;6;262.9349148;-26.26974844;-0.00000126;-0.00000694
185660;4.9;265.8576245;-21.68327695;-0.00002856;-0.0000125
185755;4.7;266.8902661;-27.83078798;0;-0.00000222
185975;5.8;269.1745964;-28.06542402;0.0000126;-0.00000472
186025;6;269.6628214;-28.7592435;0;-0.0000025
186061;4.8;269.9483091;-23.81603919;0.00000084;-0.00001167
186135;5.7;270.4765592;-22.78050813;-0.00000084;-0.00000222
186163;5.5;270.7130511;-24.28227001;0.00000168;-0.00000222
186204;5.9;270.9686305;-24.36065009;0.00000042;0.00000083
186237;4.3;271.2554177;-29.58003563;0.0000042;0
186328;4.7;272.0208598;-28.45706316;0.00000882;-0.00000778
